Human_gene_name,Gene_name,tree
ORAI2,orai-1,17
ORAI3,orai-1,17
ORC1,orc-1,17
ORC2,orc-2,11
ORC5,orc-5,11
OS9,F48E8.4,10
OSBP,obr-1,1
OSBP2,obr-1,1
OSBPL1A,obr-2,16
OSBPL2,obr-2,16
OSBPL5,obr-3,4
OSBPL8,obr-3,4
OSBPL9,obr-4,1
OSCP1,R10F2.5,5
OSGEP,Y71H2AM.1,13
OSGEPL1,C01G10.10,11
OSGIN1,F30B5.4,3
OSGIN2,F30B5.4,3
OSR1,odd-1,9
OSR2,odd-2,9
OSTF1,Y106G6H.14,15
OSTM1,F42A8.3,9
OTOF,fer-1,9
OTOG,F59E12.1,14
OTOL1,col-55,9
OTOL1,col-64,9
OTOP1,otpl-2,9
OTOP1,otpl-8,8
OTOP2,otpl-3,9
OTUB1,otub-1,17
OTUB2,otub-1,17
OTUD1,duo-3,10
OTUD5,otub-4,1
OTUD6A,otub-3,17
OTUD6B,otub-3,17
OTUD7A,otub-2,1
OTUD7B,otub-2,1
OTX1,ttx-1,8
OTX2,ceh-37,9
OTX2,ttx-1,8
OVCA2,C25G4.2,10
OVGP1,cht-1,8
OVOL1,lin-48,9
OVOL2,lin-48,9
OXA1L,oxa-1,17
OXCT1,C05C10.3,13
OXCT2,C05C10.3,13
OXR1,lmd-3,1
OXSM,F10G8.9,11
OXSR1,gck-3,1
P2RY4,frpr-19,2
P2RY8,sprr-3,5
P3H4,Y73F8A.26,9
P4HA1,phy-2,19
P4HA1,phy-3,9
P4HA1,phy-4,9
P4HA2,C14E2.4,9
P4HA2,dpy-18,10
P4HA2,Y43F8B.19,9
P4HB,M04D5.1,9
P4HB,pdi-1,1
P4HB,pdi-2,1
P4HTM,dpy-18,10
PA2G4,W08E12.7,1
PAAF1,Y39G10AR.9,11
PABPC1,pab-1,1
PABPC1,pab-2,1
PABPC1L,pab-1,1
PABPC3,pab-1,1
PABPC4,sap-49,10
PABPN1,EEED8.12,9
PABPN1,EEED8.4,9
PABPN1,pabp-2,10
PABPN1,T08B6.5,9
PABPN1L,pabp-2,10
PACRG,E04F6.2,9
PACS1,tag-232,1
PACS2,tag-232,1
PACSIN1,sdpn-1,8
PACSIN2,sdpn-1,8
PACSIN3,sdpn-1,8
PAF1,pafo-1,17
PAFAH1B1,lis-1,1
PAFAH2,paf-1,5
PAFAH2,paf-2,19
PAH,pah-1,5
PAICS,pacs-1,20
PAK1,pak-1,1
PAK3,max-2,1
PAK3,pak-1,1
PAK4,pak-2,13
PAM,pamn-1,3
PAM,pgal-1,4
PAM,pghm-1,7
PAM16,F45G2.8,17
PAN2,panl-2,10
PAN3,panl-3,1
PANK4,pnk-1,11
PANK4,pnk-4,7
PAOX,hpo-15,9
PAPOLA,F43G6.5,9
PAPOLA,pap-1,1
PAPOLA,T15H9.6,9
PAPSS1,pps-1,1
PAPSS2,pps-1,1
PAQR3,paqr-3,12
PAQR7,K11C4.2,6
PAQR8,K11C4.2,6
PARD3,par-3,1
PARD3B,par-3,1
PARD6A,par-6,17
PARD6B,par-6,17
PARD6G,par-6,17
PARG,parg-1,14
PARG,parg-2,9
PARK7,djr-1.1,9
PARK7,djr-1.2,9
PARL,rom-5,11
PARN,parn-1,9
PARP1,parp-1,14
PARP1,tank-1,1
PARP2,parp-2,17
PARS2,pars-2,11
PARVA,pat-6,4
PARVB,pat-6,4
PARVG,pat-6,4
PATJ,mpz-1,1
PATL1,patr-1,10
PATL2,patr-1,10
PAX1,pax-1,9
PAX3,pax-3,9
PAX4,vab-3,5
PAX5,egl-38,9
PAX5,npax-4,9
PAX5,pax-2,5
PAX6,eyg-1,8
PAX6,npax-1,9
PAX6,vab-3,5
PAX9,npax-2,18
PAX9,npax-3,9
PAX9,pax-1,9
PAXBP1,F43G9.12,10
PAXIP1,pis-1,1
PBDC1,Y54E5A.5,14
PBLD,R02D1.2,9
PBLD,T04A11.1,9
PBLD,T04A11.2,9
PBLD,T04A11.4,9
PBLD,T04A11.5,9
PBRM1,pbrm-1,1
PBX1,ceh-20,2
PBX1,ceh-60,20
PBX2,ceh-20,2
PBX3,ceh-20,2
PBX3,ceh-40,9
PBX4,ceh-20,2
PC,pyc-1,13
PCBD1,pcbd-1,9
PCBP1,pes-4,6
PCBP2,pes-4,6
PCBP3,pes-4,6
PCBP4,pes-4,6
PCCA,pcca-1,1
PCCB,pccb-1,1
PCDHAC1,cdh-10,5
PCED1A,D2030.8,11
PCED1B,D2030.8,11
PCF11,pcf-11,1
PCGF3,mig-32,10
PCGF6,mig-32,10
PCID2,C27F2.10,17
PCK1,pck-2,1
PCK2,pck-1,1
PCK2,pck-2,1
PCK2,pck-3,9
PCMT1,pcm-1,2
PCMTD1,R119.5,1
PCMTD2,R119.5,1
PCNA,pcn-1,17
PCNX1,B0511.12,1
PCNX2,B0511.12,1
PCNX3,B0511.12,1
PCSK1,aex-5,9
PCSK2,egl-3,4
PCSK4,kpc-1,4
PCSK6,bli-4,1
PCSK6,kpc-1,4
PCYT1A,Y18H1A.11,20
PCYT1B,pcyt-1,4
PCYT2,C39D10.3,9
PCYT2,Y37E3.11,11
PDC,mau-8,2
PDCD10,ccm-3,11
PDCD11,let-716,10
PDCD5,D2005.3,9
PDCD6,M04F3.4,2
PDCD6IP,alx-1,1
PDCL,mau-8,2
PDE10A,pde-5,5
PDE12,pde-12,14
PDE1A,pde-1,6
PDE1B,pde-1,6
PDE1C,pde-1,6
PDE2A,pde-2,1
PDE3A,pde-3,6
PDE3B,pde-3,6
PDE4A,pde-4,1
PDE4B,pde-4,1
PDE4C,pde-4,1
PDE4D,pde-4,1
PDE6D,pdl-1,6
PDE8A,pde-6,4
PDE8B,pde-6,4
PDGFA,pvf-1,5
PDHA1,pdha-1,1
PDHB,pdhb-1,1
PDHX,C30H6.7,1
PDIA3,pdi-3,1
PDIA4,C14B9.2,13
PDIA6,pdi-6,1
PDIA6,Y49E10.4,9
PDK1,pdhk-2,14
PDK2,pdhk-2,14
PDK3,pdhk-2,14
PDK4,pdhk-2,14
PDLIM1,alp-1,9
PDLIM3,alp-1,9
PDLIM4,alp-1,9
PDLIM5,alp-1,9
PDLIM7,alp-1,9
PDP1,pdp-1,11
PDP2,pdp-1,11
PDPK1,pdk-1,3
PDPK2P,pdk-1,3
PDPK2P,W04B5.5,17
PDPR,Y106G6H.5,1
PDS5A,evl-14,1
PDS5B,evl-14,1
PDSS1,coq-1,19
PDXDC1,C14H10.3,3
PDXDC2P,C14H10.3,3
PDXK,F57C9.1,9
PDZD11,lin-7,17
PDZD4,C50F7.6,9
PDZD8,C53B4.4,1
PEBP1,F40A3.3,8
PEBP4,Y69E1A.5,9
PELI1,peli-1,6
PELI2,peli-1,6
PELI3,peli-1,6
PELO,R74.6,16
PEPD,K12C11.1,14
PER2,lin-42,1
PES1,lpd-7,10
PEX1,prx-1,20
PEX11G,prx-11,20
PEX12,prx-12,9
PEX13,prx-13,20
PEX14,prx-14,9
PEX19,prx-19,1
PEX2,prx-2,20
PEX3,prx-3,9
PEX5,prx-5,20
PEX5L,prx-5,20
PEX6,prx-6,20
PFAS,F10F2.2,9
PFDN1,pfd-1,10
PFDN2,pfd-2,14
PFDN4,pfd-4,9
PFDN5,pfd-5,14
PFDN6,pfd-6,14
PFKFB2,pfkb-1.1,13
PFKFB3,pfkb-1.2,9
PFKL,pfk-1.1,4
PFKM,pfk-1.1,4
PFKP,pfk-1.1,4
PFKP,pfk-1.2,9
PGAM5,pgam-5,19
PGAP1,T19B10.8,17
PGAP2,T23B12.5,9
PGAP2,tag-189,9
PGAP2,Y38F1A.8,18
PGAP3,R01B10.4,7
PGC,asp-1,9
PGC,asp-13,20
PGC,asp-14,20
PGC,asp-15,9
PGC,asp-16,9
PGC,asp-17,9
PGC,asp-18,9
PGC,asp-2,20
PGC,asp-5,20
PGC,asp-6,20
PGC,asp-7,9
PGC,asp-8,9
PGD,T25B9.9,13
PGK1,pgk-1,1
PGK2,pgk-1,1
PGLS,Y57G11C.3,15
PGM1,R05F9.6,13
PGM2,Y43F4B.5,1
PGM2L1,Y43F4B.5,1
PGM3,F21D5.1,11
PGM5,R05F9.6,13
PGP,C45E5.1,9
PGP,C53A3.2,20
PGP,F44E7.2,9
PGP,K09H11.7,9
PGPEP1,M04C9.1,9
PGPEP1,M04C9.2,9
PGPEP1,M04C9.3,9
PGPEP1L,M04C9.3,9
PGRMC1,vem-1,1
PGS1,pgs-1,9
PHACTR1,F26H9.2,1
PHACTR2,F26H9.2,1
PHACTR3,F26H9.2,1
PHACTR4,F26H9.2,1
PHAX,Y71H2B.2,17
PHB,phb-1,1
PHB2,phb-2,1
PHETA1,Y37D8A.25,9
PHETA2,Y37D8A.25,9
PHEX,nep-15,9
PHEX,nep-16,9
PHEX,nep-20,9
PHEX,nep-4,5
PHF10,phf-10,17
PHF14,phf-14,17
PHF5A,phf-5,1
PHF8,jmjd-1.2,1
PHGDH,C31C9.2,2
PHKA1,C14B9.8,1
PHKA2,C14B9.8,1
PHKB,Y67D8A.2,1
PHKG1,Y50D7A.3,1
PHKG2,Y50D7A.3,1
PHLPP1,F43C1.1,9
PHLPP2,F43C1.1,9
PHOX2A,ceh-17,9
PHPT1,phip-1,9
PHYH,F42G2.7,9
PHYH,ZK550.5,9
PHYH,ZK550.6,20
PHYHD1,Y105C5B.9,9
PHYHIPL,M01B2.10,9
PHYHIPL,M01B2.12,9
PHYHIPL,M01B2.13,9
PHYHIPL,T10H4.13,9
PHYHIPL,T10H4.4,9
PHYHIPL,Y92H12BR.7,17
PHYKPL,T01B11.2,20
PI15,scl-20,9
PI16,lon-1,18
PI16,scl-10,9
PI16,scl-14,9
PI16,scl-21,9
PI16,scl-24,9
PI16,scl-25,9
PI16,scl-3,9
PI16,scl-5,9
PI16,scl-6,9
PI16,scl-7,9
PI16,scl-8,9
PI16,scl-9,9
PI4K2A,ZC8.6,10
PI4K2B,C56A3.8,9
PI4K2B,ZC8.6,10
PI4KA,Y75B8A.24,1
PI4KAP1,Y75B8A.24,1
PI4KAP2,Y75B8A.24,1
PI4KB,pifk-1,16
PIAS1,gei-17,1
PIAS2,gei-17,1
PIAS3,gei-17,1
PIAS4,gei-17,1
PICALM,unc-11,1
PICK1,Y57G11C.22,4
PIEZO1,pezo-1,1
PIEZO2,pezo-1,1
PIF1,C11G6.2,9
PIF1,F33H12.6,9
PIF1,F59H6.5,9
PIF1,pif-1,9
PIF1,ZK250.9,9
PIF1,Y116F11A.1,9
PIF1,Y16E11A.2,9
PIF1,Y46B2A.2,9
PIGA,piga-1,17
PIGB,T27F7.4,11
PIGC,T20D3.8,9
PIGG,F28C6.4,17
PIGK,hpo-4,9
PIGL,Y52B11C.1,12
PIGM,B0491.1,9
PIGN,Y54E10BR.1,8
PIGO,C27A12.9,14
PIGQ,F01G4.5,14
PIGS,hpo-5,13
PIGT,F17C11.7,19
PIGU,T22C1.3,12
PIGV,pigv-1,11
PIGW,hpo-20,17
PIH1D1,F32D8.4,17
PIK3C2A,piki-1,1
PIK3C2B,piki-1,1
PIK3C2G,piki-1,1
PIK3C3,vps-34,1
PIK3CA,age-1,1
PIK3CB,age-1,1
PIK3CD,age-1,1
PIK3R1,aap-1,17
PIK3R2,aap-1,17
PIK3R3,aap-1,17
PIK3R4,vps-15,1
PIKFYVE,ppk-3,1
PIM1,prk-2,16
PIM2,prk-2,16
PIM3,prk-1,7
PIN1,pinn-1,11
PIN1P1,pinn-1,11
PIN4,pinn-4,17
PINK1,pink-1,19
PINX1,T23G7.3,1
PIP4K2A,ppk-2,1
PIP4K2B,ppk-2,1
PIP4K2C,ppk-2,1
PIP4P1,Y71H2AM.2,12
PIP4P2,Y71H2AM.2,12
PIP5K1A,ppk-1,1
PIP5K1B,ppk-1,1
PIP5K1C,ppk-1,1
PIPOX,C15B12.1,20
PIPOX,C15B12.8,9
PIPSL,ppk-1,1
PISD,psd-1,13
PITHD1,ZK353.9,5
PITPNA,Y54F10AR.1,10
PITPNA,Y71G12B.17,12
PITPNB,Y54F10AR.1,10
PITPNM1,pitp-1,1
PITPNM2,pitp-1,1
PITRM1,C05D11.1,1
PITX1,unc-30,5
PITX2,unc-30,5
PITX3,unc-30,5
PIWIL1,prg-1,10
PIWIL3,prg-1,10
PIWIL4,prg-1,10
PJA2,Y54E10BR.3,14
PKD2,pkd-2,9
PKD2L1,lov-1,9
PKD2L1,pkd-2,9
PKD2L2,pkd-2,9
PKM,pyk-1,1
PKM,pyk-2,9
PKMYT1,wee-1.1,9
PKMYT1,wee-1.3,17
PKN1,pkn-1,1
PKN2,pkn-1,1
PKN3,pkn-1,1
PKP1,jac-1,1
PKP2,jac-1,1
PKP3,jac-1,1
PKP4,jac-1,1
PLA2G15,M05B5.4,9
PLA2G1B,C03H5.4,9
PLA2G1B,C07E3.9,9
PLA2G1B,Y69A2AL.2,9
PLA2G6,C45B2.6,10
PLA2G6,ipla-2,1
PLA2G6,ipla-3,1
PLA2G6,ipla-4,9
PLA2G6,ipla-5,9
PLA2G6,ipla-7,4
PLAA,ufd-3,14
PLAT,T21E12.3,9
PLB1,F09C8.1,20
PLB1,F13H8.11,9
PLB1,F36A2.9,13
PLB1,R07B7.8,9
PLB1,R07B7.9,8
PLB1,T19D7.7,7
PLB1,W02B12.1,20
PLB1,Y40B10A.9,6
PLB1,Y65B4BR.1,9
PLB1,Y73B6BL.37,9
PLBD2,F09B12.3,20
PLBD2,Y37D8A.2,9
PLBD2,Y54F10AM.8,20
PLCB2,plc-2,9
PLCB4,egl-8,1
PLCD3,plc-4,1
PLCD4,plc-4,1
PLCE1,plc-1,4
PLCG1,plc-3,16
PLCG2,Y37D8A.4,7
PLCL1,pll-1,7
PLCL2,pll-1,7
PLCXD1,F38E9.1,5
PLCXD2,F38E9.1,5
PLCXD3,F38E9.1,5
PLD1,pld-1,1
PLD2,pld-1,1
PLD3,E04F6.4,9
PLD3,F09G2.8,17
PLD3,T05C3.6,9
PLD3,Y51A2D.13,20
PLEC,M116.5,9
PLEC,vab-10,1
PLEKHA8,Y82E9BR.14,10
PLEKHA8P1,Y82E9BR.14,10
PLEKHD1,F31D4.5,9
PLEKHF1,ZK632.12,11
PLEKHF2,ZK632.12,11
PLEKHG1,uig-1,1
PLEKHG2,uig-1,1
PLEKHG3,uig-1,1
PLEKHG5,rhgf-2,3
PLEKHG6,rhgf-2,3
PLEKHG7,Y95B8A.12,7
PLEKHH1,max-1,6
PLEKHH2,max-1,6
PLEKHM1,Y51H1A.2,1
PLEKHM3,Y51H1A.2,1
PLEKHM3,Y56A3A.16,9
PLIN4,lea-1,10
PLK1,plk-1,17
PLK1,plk-2,11
PLK1,plk-3,9
PLOD1,let-268,17
PLOD2,let-268,17
PLOD3,let-268,17
PLPBP,F09E5.8,17
PLPP1,F13E6.5,8
PLPP1,F53C3.13,1
PLPP1,T28D9.3,9
PLPP2,F53C3.13,1
PLPP6,T13C5.6,9
PLPP7,T13C5.6,9
PLPPR5,T06D8.3,12
PLRG1,plrg-1,10
PLS1,plst-1,10
PLS3,plst-1,10
PLS3,Y73B3B.1,9
PLSCR1,scrm-1,14
PLSCR1,scrm-2,9
PLSCR1,scrm-5,9
PLSCR1,scrm-7,9
PLSCR1,scrm-8,9
PLSCR3,scrm-3,7
PLSCR3,scrm-4,15
PLSCR3,scrm-6,9
PLXDC1,pxd-1,1
PLXDC2,pxd-1,1
PLXNA1,plx-1,1
PLXNA2,plx-1,1
PLXNA3,plx-1,1
PLXNA4,plx-1,1
PLXNA4,plx-2,4
PLXNB1,plx-1,1
PLXNB2,plx-1,1
PLXNB3,plx-1,1
PLXNC1,plx-1,1
PLXND1,plx-1,1
PMM1,F52B11.2,11
PMM2,F52B11.2,11
PMP2,lbp-2,9
PMPCA,mppa-1,19
PMPCB,mppb-1,17
PMPCB,ucr-1,1
PMS2,pms-2,11
PMS2P1,pms-2,11
PMS2P11,pms-2,11
PMS2P2,pms-2,11
PMS2P3,pms-2,11
PMS2P5,pms-2,11
PMVK,F32D8.13,7
PNCK,cmk-1,7
PNISR,rsy-1,1
PNKP,F21D5.5,10
PNLDC1,parn-1,9
PNN,R186.7,1
PNO1,Y53C12B.2,1
PNP,K02D7.1,20
PNPLA1,atgl-1,1
PNPLA2,atgl-1,1
PNPLA3,atgl-1,1
PNPLA4,B0524.2,9
PNPLA4,D1054.1,11
PNPLA5,atgl-1,1
PNPLA6,M110.7,9
PNPLA6,ZK370.4,1
PNPLA7,ZK370.4,1
PNPLA8,ipla-6,10
PNPO,F57B9.1,9
PNPT1,BE0003N10.1,17
POC1A,gad-1,17
POFUT1,C15C7.7,9
POFUT2,pad-2,9
POGK,F21D5.4,9
POGK,Y48G1C.6,9
POGZ,row-1,1
POLA1,Y47D3A.29,17
POLA2,div-1,17
POLD1,F10C2.4,14
POLD2,F12F6.7,17
POLDIP2,tag-307,9
POLE,pole-1,17
POLE2,pole-2,12
POLE3,T26A5.8,17
POLE4,Y53F4B.3,11
POLG,polg-1,13
POLH,polh-1,17
POLK,polk-1,17
POLN,polq-1,14
POLQ,polq-1,14
POLR1A,rpoa-1,1
POLR1B,rpoa-2,14
POLR1C,rpac-40,13
POLR1D,rpac-19,19
POLR2A,ama-1,1
POLR2B,rpb-2,1
POLR2C,rpb-3,11
POLR2D,rpb-4,9
POLR2E,rpb-5,11
POLR2F,rpb-6,17
POLR2G,rpb-7,11
POLR2H,rpb-8,17
POLR2I,rpb-9,10
POLR2J,rpb-11,9
POLR2J2,rpb-11,9
POLR2J3,rpb-11,9
POLR2K,rpb-12,11
POLR2L,rpb-10,9
POLR3A,rpc-1,10
POLR3B,rpc-2,1
POLR3C,let-611,17
POLR3E,W06E11.1,17
POLR3F,W09C3.4,9
POLR3G,Y47G6A.9,17
POLR3H,rpc-25,17
POLR3K,rpc-11,9
POLRMT,rpom-1,13
POMGNT1,M70.4,13
PON1,poml-2,9
PON2,mec-6,9
PON2,poml-2,9
PON2,poml-3,9
PON2,poml-4,9
PON3,poml-1,9
POP1,C05D11.9,19
POP4,C15C6.4,9
POP5,Y66A7A.2,9
POR,emb-8,13
PORCN,mom-1,9
POSTN,F26E4.7,9
POU2F3,ceh-18,2
POU3F3,ceh-6,9
POU3F4,ceh-6,9
POU4F1,unc-86,7
POU4F2,unc-86,7
POU4F3,unc-86,7
PPA1,pyp-1,1
PPA2,pyp-1,1
PPAN,lpd-6,13
PPAN-P2RY11,lpd-6,13
PPARA,nhr-112,8
PPARA,nhr-117,8
PPARD,nhr-228,8
PPARD,nhr-252,9
PPARD,nhr-85,16
PPARG,nhr-134,15
PPARG,nhr-139,9
PPARG,nhr-152,9
PPARG,nhr-225,8
PPARG,nhr-95,7
PPARG,sex-1,9
PPAT,ppat-1,20
PPCDC,F25H9.6,9
PPCS,Y71H2AM.6,9
PPEF1,pef-1,5
PPEF2,pef-1,5
PPFIA1,syd-2,1
PPFIA2,syd-2,1
PPFIA3,syd-2,1
PPFIA4,syd-2,1
PPFIBP1,hlb-1,1
PPIA,cyn-1,19
PPIA,ZC250.5,9
PPIB,cyn-5,1
PPIB,cyn-6,1
PPID,Y17G9B.4,9
PPIE,cyn-13,14
PPIF,cyn-2,9
PPIF,cyn-3,1
PPIF,cyn-7,1
PPIF,T22F3.12,9
PPIG,cyn-8,10
PPIG,cyn-9,9
PPIH,cyn-11,9
PPIL1,cyn-12,11
PPIL2,cyn-4,10
PPIL3,cyn-10,11
PPIL4,sig-7,17
PPIP5K1,F46F11.1,1
PPIP5K2,F46F11.1,1
PPL,vab-10,1
PPM1A,ppm-2,1
PPM1D,Y54F10BM.1,14
PPM1F,fem-2,19
PPM1G,F42G9.1,1
PPM1H,C42C1.2,7
PPME1,B0464.9,9
PPP1CA,C06A1.3,9
PPP1CA,C23G10.1,9
PPP1CA,C30A5.4,9
PPP1CA,F20D6.6,9
PPP1CA,F49E11.7,9
PPP1CA,F58G1.3,9
PPP1CA,gsp-2,1
PPP1CA,R03D7.8,9
PPP1CA,R08C7.8,9
PPP1CA,R13A5.11,9
PPP1CA,T25B9.2,9
PPP1CA,W03D8.2,9
PPP1CA,Y40H4A.2,9
PPP1CA,Y69E1A.4,9
PPP1CB,C24H11.1,9
PPP1CB,C24H11.2,9
PPP1CB,C25A6.1,9
PPP1CB,C27B7.6,9
PPP1CB,C34D4.2,9
PPP1CB,C47A4.3,9
PPP1CB,F25B3.4,9
PPP1CB,F26B1.5,9
PPP1CB,gsp-1,1
PPP1CB,gsp-3,9
PPP1CB,gsp-4,9
PPP1CB,pph-1,6
PPP1CB,T16G12.7,9
PPP1CB,ZK354.9,9
PPP1CB,ZK938.1,9
PPP1CC,C09H5.7,9
PPP1CC,F22D6.9,9
PPP1CC,F23B12.1,9
PPP1CC,F40E3.5,9
PPP1CC,F42G8.8,9
PPP1CC,F52H3.6,9
PPP1CC,gsp-2,1
PPP1CC,R08A2.2,9
PPP1CC,Y71G12B.30,9
PPP1CC,ZC477.2,9
PPP1R11,ZK945.8,9
PPP1R12A,F56D5.9,9
PPP1R12A,mel-11,1
PPP1R12B,mel-11,1
PPP1R12C,mel-11,1
PPP1R13B,ape-1,1
PPP1R16A,gfi-2,1
PPP1R16B,gfi-2,1
PPP1R2,szy-2,1
PPP1R21,F33E11.3,17
PPP1R27,C18H2.1,9
PPP1R27,K02F6.3,9
PPP1R2B,szy-2,1
PPP1R2P1,szy-2,1
PPP1R37,F28C1.3,1
PPP1R3A,CC8.2,16
PPP1R3B,H18N23.2,4
PPP1R3D,CC8.2,16
PPP1R3E,CC8.2,16
PPP1R7,C06A8.6,9
PPP1R7,K10D2.8,9
PPP1R7,sds-22,11
PPP1R8,B0511.7,11
PPP1R9A,nab-1,4
PPP1R9B,nab-1,4
PPP2CA,let-92,1
PPP2CB,let-92,1
PPP2R1A,paa-1,1
PPP2R1B,paa-1,1
PPP2R2A,sur-6,10
PPP2R2B,sur-6,10
PPP2R2C,sur-6,10
PPP2R2D,sur-6,10
PPP2R3A,F43B10.1,9
PPP2R3B,F43B10.1,9
PPP2R3B,T22D1.5,9
PPP2R3C,rsa-1,11
PPP2R5A,pptr-1,1
PPP2R5B,pptr-1,1
PPP2R5C,pptr-2,10
PPP2R5D,pptr-2,10
PPP2R5E,pptr-1,1
PPP3CA,tax-6,4
PPP3CB,tax-6,4
PPP3CC,F44B9.9,9
PPP3CC,tax-6,4
PPP3R1,cnb-1,4
PPP3R2,cnb-1,4
PPP4C,pph-4.1,19
PPP4C,pph-4.2,9
PPP4R1,ppfr-1,1
PPP4R1L,ppfr-1,1
PPP4R2,ppfr-2,14
PPP4R3A,smk-1,1
PPP4R3B,smk-1,1
PPP4R3C,smk-1,1
PPP4R4,F46C5.6,9
PPP5C,pph-5,17
PPP6C,pph-6,10
PPP6R1,saps-1,19
PPP6R2,saps-1,19
PPP6R3,saps-1,19
PPT1,ppt-1,9
PPTC7,W09D10.4,1
PPWD1,cyn-15,14
PQBP1,pqbp-1.1,11
SLC66A2,T19A6.1,1
SLC66A1,laat-1,1
PRADC1,T07F12.2,9
PRAF2,praf-3,17
PRC1,spd-1,17
PRCC,C39E9.11,10
PRCP,F28E10.5,9
PRCP,pcp-1,20
PRCP,pcp-5,9
PRDM1,blmp-1,16
PRDM14,F47E1.3,9
PRDM16,lin-13,1
PRDM16,ztf-25,9
PRDM16,ztf-29,12
PRDM4,sdz-12,9
PRDM5,C27A2.7,5
PRDM9,eor-1,10
PRDM9,set-17,11
PRDX2,prdx-2,1
PRDX3,prdx-3,1
PRDX6,prdx-6,11
PREB,sec-12,10
PRELID1,B0334.4,11
PRELID3A,F15D3.6,14
PRELID3B,F15D3.6,14
PRICKLE1,prkl-1,6
PRICKLE2,prkl-1,6
PRICKLE3,prkl-1,6
PRIM1,pri-1,17
PRIM1,T24C4.5,9
PRIM2,pri-2,17
PRKAA1,aak-2,1
PRKAA2,aak-1,15
PRKAA2,aak-2,1
PRKAB2,aakb-1,2
PRKAB2,aakb-2,9
PRKACA,kin-1,1
PRKACB,kin-1,1
PRKACG,kin-1,1
PRKAG1,aakg-1,1
PRKAG1,aakg-3,5
PRKAG1,aakg-5,13
PRKAG2,aakg-1,1
PRKAG2,aakg-2,2
PRKAG2,aakg-4,6
PRKAR1A,kin-2,1
PRKAR1B,kin-2,1
PRKAR2A,kin-2,1
PRKAR2B,kin-2,1
PRKCA,pkc-2,7
PRKCD,F48G7.10,9
PRKCD,R12G8.1,9
PRKCD,tpa-1,1
PRKCE,F48G7.9,9
PRKCE,pkc-1,1
PRKCG,pkc-2,7
PRKCH,pkc-1,1
PRKCH,R11G1.6,15
PRKCI,pkc-3,13
PRKCQ,C56G2.5,9
PRKCQ,tpa-1,1
PRKCSH,ZK1307.8,1
PRKCZ,pkc-3,13
PRKD1,dkf-2,1
PRKD2,dkf-2,1
PRKD3,dkf-1,1
PRKD3,dkf-2,1
PRKG1,egl-4,1
PRKG1,pkg-2,4
PRKG2,egl-4,1
PRKN,pdr-1,19
PRKRIP1,F37A4.2,11
PRKX,F47F2.1,4
PRMT1,prmt-1,1
PRMT5,prmt-5,14
PRMT7,prmt-7,13
PRMT8,prmt-1,1
PRODH,B0513.5,4
PRODH2,B0513.5,4
PROKR2,aexr-2,9
PROM1,prmn-1,3
PROM2,prmn-1,3
PROP1,ceh-53,9
PROX1,pros-1,9
PROX2,pros-1,9
PRPF18,F32B6.3,11
PRPF19,prp-19,1
PRPF3,prp-3,1
PRPF31,prp-31,1
PRPF38A,prp-38,14
PRPF38B,Y108G3AL.2,17
PRPF39,F25B4.5,10
PRPF4,prp-4,11
PRPF40A,ZK1098.1,1
PRPF40B,ZK1098.1,1
PRPF4B,prpf-4,1
PRPF6,prp-6,1
PRPF8,prp-8,1
PRPS1,R151.2,10
PRPS1L1,R151.2,10
PRPS2,R151.2,10
PRPSAP1,W04G3.5,7
PRPSAP2,W04G3.5,7
PRR5-ARHGAP8,rga-1,1
PRRC1,C04G6.4,19
PRRC2A,F52G3.1,1
PRRC2B,F52G3.1,1
PRRC2C,F52G3.1,1
PRSS16,C26B9.5,20
PRSS16,F19C7.2,9
PRSS16,F19C7.4,9
PRSS16,F56F10.1,20
PRSS16,K12H4.7,20
PRSS16,pcp-2,20
PRSS16,pcp-3,20
PRSS16,pcp-4,20
PRSS33,try-1,9
PRSS41,try-1,9
PRTFDC1,hprt-1,9
PRX,spp-11,9
PRXL2A,R53.5,15
PSAP,spp-10,20
PSAT1,F26H9.5,2
PSD,efa-6,1
PSD2,efa-6,1
PSD3,efa-6,1
PSD4,efa-6,1
PSEN1,spe-4,9
PSEN2,hop-1,9
PSEN2,sel-12,9
PSENEN,pen-2,9
PSIP1,C06A5.3,10
PSKH1,R06A10.4,8
PSKH2,R06A10.4,8
PSMA1,pas-6,1
PSMA2,pas-2,1
PSMA3,pas-7,10
PSMA4,pas-3,1
PSMA5,pas-5,1
PSMA6,pas-1,1
PSMA7,pas-4,1
PSMA8,pas-4,1
PSMB1,pbs-6,1
PSMB10,pbs-2,10
PSMB11,pbs-5,1
PSMB2,pbs-4,1
PSMB3,pbs-3,10
PSMB4,pbs-7,1
PSMB5,pbs-5,1
PSMB6,pbs-1,1
PSMB7,pbs-2,10
PSMB8,pbs-5,1
PSMB9,pbs-1,1
PSMC1,C10G11.8,9
PSMC1,rpt-2,1
PSMC2,rpt-1,1
PSMC3,rpt-5,1
PSMC4,rpt-3,10
PSMC5,F56F11.4,9
PSMC5,rpt-6,1
PSMC6,rpt-4,1
PSMD1,rpn-2,1
PSMD10,F40G9.17,17
PSMD11,rpn-6.1,10
PSMD11,rpn-6.2,9
PSMD12,rpn-5,10
PSMD13,rpn-9,1
PSMD14,F37A4.5,9
PSMD14,rpn-11,1
PSMD2,rpn-1,1
PSMD3,rpn-3,1
